Mint_Adress, Dev_Total_count,Dev_Total_migrated_count,Type,LiquiditySOL,LiquidityToken,priceSOL,priceUsd,tokenAmount,totalSOL,TotalUSd,InnerIndex,OuterIndex,initialLiquiditySOL,InitialLiquidityToken,Supply,top10Holders,LpBurner,has_freezeAUthority,slot,DexPaid, Socials, Is_updated,CreatorRiskLevel,CreatorRugcount,CreatorTokenCount,Amount_topMarketCapcoins,Amount_topOgCoins,top10HoldersPercent,DevHoldsPercent,SniperHoldPercent,InsiderHoldPercent,BundlersHoldPercent,numHolders,numBotUsers,totalPairfeesPaid
FWasfc5sLQCoRDan7xoJYF71FNFUQvQxrjbvfFaUpump, 1, 0, sell, 0, 18191, 0, 0, 1593, 0, 0, -1, 2, 0, 1000000000, 1000000000, 100, 0, 106, 0, 255, 1, 1,0.004713, 0.000000, 0.000170, 0.000000, 0.000000, 7, 3, 0.000000
GH1qWYbMR2yeFPgHj81NkcLMgeMNUMHxCV7vhUkXNcGM, 26, 0, , 0, -nan, nan, 0, -nan, -nan, nan, 1442184904, -1, 18, 20000000, 1541104, 97, 0, 4, nan, 200, 1, 1,34.314264, 0.000000, 0.000000, 34.314264, 0.000000, 4, 1, 0.000000
B7JyV9J9GZvtAjxxauXa8rQb6SQWyWyjJgXtsjTJSuvj, 1, 0, sell, 1, 9217708903, 0, 0, 97197, 0, 0, -1, 1, 1, 9999999999, 9999999972, 87, 100, 202, 0, 255, 1, 1,6.780488, 0.000000, 0.000000, 6.780571, 0.000000, 51, 9, 0.000000
Ctk23nQVW7wX6cSmqvzRPt3c6qBkPm3NUmTpMSGa6Srs, 1, 0, , 0, nan, nan, 0, nan, nan, nan, 1442184904, -1, 6, 900000000, 1722736, 90, 0, 4, nan, 200, 1, 1,72.506995, 0.000000, 0.000000, 72.506995, 0.000000, 1, 0, 0.000000
5W3soRRwUqu531PLh17S67EAdet4VHjrzK6LeCEPjjxT, 332, 0, sell, 0, 5829060, 0, 0, 5628425, 0, 0, -1, 2, 14, 1000000000, 996664166, 100, 0, 214, 0, 255, 1, 1,99.415143, 99.415143, 0.000000, 99.415143, 0.000000, 1, 0, 0.000000
6rH71iS31gxe4o4Xjoo2Cm3oUnjcFJPhHqRjbHPQoNJW, 1, 0, sell, 0, 219952, 0, 0, 18550, 0, 0, -1, 2, 150, 1000000000, 1000000000, 0, 18550, 22, 0, 255, 1, 1,0.911173, 0.000000, 0.000096, 0.551395, 0.441551, 20, 10, 0.000010
ZdXVTeRTQZfyuwwoyAaVzMQfTiEv3u6HC3xbc8UtqrN, 258, 0, sell, 0, 135600, 0, 0, 1263, 0, 0, 0, 2, 79, 1000000000, 56246337, 100, 0, 5, 0, 0, 1, 1,3.569551, 0.000000, 0.000000, 3.569551, 0.000000, 4, 0, 0.000000
5HVcBzu58m3z89GKftq4Kxdjk6ehJir4KVTFkieov6A4, 0, 0, sell, 0, 22719, 0, 0, 215, 0, 0, -1, 3, 0, 22719, 4895833, 100, 13, 77, 0, 255, 1, 1,98.401821, 0.000000, 0.000000, 98.401821, 0.000000, 3, 0, 0.000000
BLqjdcrK521BCGNm3pd8YEnvAYpd7iju7AhZGj4ppump, 0, 0, sell, 75, 276419654, 0, 0, 118251, 0, 7, 1, 4, 79, 206900000, 999885346, 73, 100, 65, 7, 1, 1, 1,70.974301, 0.000000, 0.000000, 72.298205, 0.000000, 541, 69, 0.034846
7oWAWNMUXh3n6LmezBT9U4qUBBiomLZxsh3KjcYLi3Hm, 1, 0, sell, 5, 795636162, 0, 0, 60685, 0, 0, 5, 2, 5, 700000000, 976453484, 66, 100, 199, 0, 5, 1, 1,11.028277, 0.000000, 0.000000, 16.829319, 0.000000, 87, 5, 0.000080
5tZHKgJpnF1hsjSnQ5N9NA2c3S4QzaFw3uq2ARGspump, 0, 0, sell, 100, 330028334, 0, 0, 134363, 0, 9, 5, 2, 79, 206900000, 999966554, 47, 100, 161, 9, 5, 1, 1,49.133611, 0.000000, 0.000000, 67.300471, 0.046846, 2025, 179, 0.311481
2MYPjBRN1D2XRo1XaHrK53Dkok2itiUPRHaWWpnYxEjz, 16, 0, sell, 0, 999531891, 0, 0, 273182, 0, 0, -1, 1, 1, 50000000, 1000000000, 14, 100, 122, 0, 255, 1, 1,0.003065, 0.000000, 0.003029, 0.000000, 0.003059, 8, 1, 0.000000
5fr1bB2Tz6ywjoFc9K1VoX3ukGHP6xPUD5bFU4nX1Zs9, 1, 0, sell, 15, 6859184067, 0, 0, 5000000, 0, 2, 5, 2, 4, 6000000000, 9907797171, 18, 100, 209, 0, 5, 1, 1,15.257607, 0.000000, 0.000000, 8.732731, 3.032336, 2846, 57, 0.029055
6JWKAbU5Bf6Cquf62CUUYZBs9Ar2SVV4fPU3xNzfGyo7, 1, 0, sell, 11, 503136186, 0, 0, 2671961, 0, 12, 0, 3, 9, 310000000, 991623772, 25, 91, 31, 0, 0, 1, 1,24.905909, 0.000000, 0.000000, 48.725192, 0.000000, 422, 14, 0.051424
221Z7Ug2CK8jwXwW6ahkGupRSMHag8cPKN7kFvjsXS77, 1, 0, sell, 0, 5182800, 0, 0, 4924620, 0, 0, -1, 2, 5, 96000000, 92367779, 94, 0, 205, 0, 255, 1, 1,
